,STATION,DATE,TIME,ENTRIES,EXITS
682,JEFFERSON ST,04/14/2019,4,26878389,12177511
724,LIVONIA AV,04/14/2019,4,14032938,8342199
766,LORIMER ST,04/14/2019,4,16366717,5330441
808,METROPOLITAN AV,04/14/2019,4,25240437,18584443
850,MONTROSE AV,04/14/2019,4,147487554,10465039
892,MORGAN AV,04/14/2019,4,6259804,2628208
934,MYRTLE-WYCKOFF,04/14/2019,4,1721547038,596149742
976,NEW LOTS,04/14/2019,4,17076791,21723868
1018,SUTTER AV,04/14/2019,4,3226002,2159072
1060,WILSON AV,04/14/2019,4,18919157,17049503
11,1 AV,04/14/2019,5,1413105489,1463255031
53,14 ST,04/14/2019,5,4597396290,3250856974
95,14 ST-UNION SQ,04/14/2019,5,704277194,367231909
137,3 AV,04/14/2019,5,25111436,26574695
179,6 AV,04/14/2019,5,1225771972,1213052105
221,8 AV,04/14/2019,5,187920869,76729637
263,ATLANTIC AV,04/14/2019,5,3456036,1422361
305,BEDFORD AV,04/14/2019,5,95343698,100052007
347,BROADWAY JCT,04/14/2019,5,62025324,58277502
389,BUSHWICK AV,04/14/2019,5,6639554,5675659
431,CANARSIE-ROCKAW,04/14/2019,5,95319660,23815145
473,DEKALB AV,04/14/2019,5,1943770020,864712143
515,EAST 105 ST,04/14/2019,5,23974695,22098443
557,GRAHAM AV,04/14/2019,5,38589906,22140547
599,GRAND ST,04/14/2019,5,18942309,16218373
641,HALSEY ST,04/14/2019,5,101870658,55157894
683,JEFFERSON ST,04/14/2019,5,26879649,12177838
725,LIVONIA AV,04/14/2019,5,14033118,8342491
767,LORIMER ST,04/14/2019,5,16367360,5330711
809,METROPOLITAN AV,04/14/2019,5,25241615,18585916
851,MONTROSE AV,04/14/2019,5,147488524,10465895
893,MORGAN AV,04/14/2019,5,6261025,2628847
935,MYRTLE-WYCKOFF,04/14/2019,5,1721549536,596152271
977,NEW LOTS,04/14/2019,5,17077031,21724390
1019,SUTTER AV,04/14/2019,5,3226271,2159444
1061,WILSON AV,04/14/2019,5,18919655,17050426
12,1 AV,04/15/2019,0,1413107679,1463257305
54,14 ST,04/15/2019,0,4597400722,3250858925
96,14 ST-UNION SQ,04/15/2019,0,704284265,367234773
138,3 AV,04/15/2019,0,25112295,26575140
180,6 AV,04/15/2019,0,1225771964,1213052263
222,8 AV,04/15/2019,0,187922853,76730213
264,ATLANTIC AV,04/15/2019,0,3456070,1422432
306,BEDFORD AV,04/15/2019,0,95346551,100054063
348,BROADWAY JCT,04/15/2019,0,62026019,58278901
390,BUSHWICK AV,04/15/2019,0,6639657,5675914
432,CANARSIE-ROCKAW,04/15/2019,0,95319969,23815328
474,DEKALB AV,04/15/2019,0,1943770434,864712489
516,EAST 105 ST,04/15/2019,0,23974819,22098735
558,GRAHAM AV,04/15/2019,0,38590741,22141490
600,GRAND ST,04/15/2019,0,18942714,16218985
642,HALSEY ST,04/15/2019,0,101871019,55158583
684,JEFFERSON ST,04/15/2019,0,26880306,12178022
726,LIVONIA AV,04/15/2019,0,14033209,8342670
768,LORIMER ST,04/15/2019,0,16367659,5330827
810,METROPOLITAN AV,04/15/2019,0,25242193,18586647
852,MONTROSE AV,04/15/2019,0,147488983,10466543
894,MORGAN AV,04/15/2019,0,6261633,2629350
936,MYRTLE-WYCKOFF,04/15/2019,0,1721550602,596154378
978,NEW LOTS,04/15/2019,0,17077198,21724780
1020,SUTTER AV,04/15/2019,0,3226391,2159776
1062,WILSON AV,04/15/2019,0,18919870,17051150
13,1 AV,04/15/2019,1,1413107937,1463257547
55,14 ST,04/15/2019,1,4597401269,3250859312
97,14 ST-UNION SQ,04/15/2019,1,704284926,367235303
139,3 AV,04/15/2019,1,25112405,26575186
181,6 AV,04/15/2019,1,1225771957,1213052283
223,8 AV,04/15/2019,1,187923107,76730328
265,ATLANTIC AV,04/15/2019,1,3456079,1422445
307,BEDFORD AV,04/15/2019,1,95346905,100054271
349,BROADWAY JCT,04/15/2019,1,62026231,58279279
391,BUSHWICK AV,04/15/2019,1,6639675,5675995
433,CANARSIE-ROCKAW,04/15/2019,1,95320288,23815376
475,DEKALB AV,04/15/2019,1,1943770503,864712582
517,EAST 105 ST,04/15/2019,1,23974870,22098826
559,GRAHAM AV,04/15/2019,1,38590835,22141612
601,GRAND ST,04/15/2019,1,18942775,16219088
643,HALSEY ST,04/15/2019,1,101871085,55158804
685,JEFFERSON ST,04/15/2019,1,26880378,12178076
727,LIVONIA AV,04/15/2019,1,14033255,8342708
769,LORIMER ST,04/15/2019,1,16367707,5330841
811,METROPOLITAN AV,04/15/2019,1,25242305,18586759
853,MONTROSE AV,04/15/2019,1,147489055,10466670
895,MORGAN AV,04/15/2019,1,6261710,2629469
937,MYRTLE-WYCKOFF,04/15/2019,1,1721550815,596154901
979,NEW LOTS,04/15/2019,1,17077323,21724894
1021,SUTTER AV,04/15/2019,1,3226480,2159857
1063,WILSON AV,04/15/2019,1,18919916,17051306
14,1 AV,04/15/2019,2,1338369854,1409201547
56,14 ST,04/15/2019,2,4597403914,3250865122
98,14 ST-UNION SQ,04/15/2019,2,704293372,367255860
140,3 AV,04/15/2019,2,25112586,26576011
182,6 AV,04/15/2019,2,1225771935,1213052477
224,8 AV,04/15/2019,2,187924995,76733128
266,ATLANTIC AV,04/15/2019,2,3456502,1422590
308,BEDFORD AV,04/15/2019,2,95349280,100055454
350,BROADWAY JCT,04/15/2019,2,62028102,58280012
392,BUSHWICK AV,04/15/2019,2,6640157,5676130
434,CANARSIE-ROCKAW,04/15/2019,2,95325376,23815715
476,DEKALB AV,04/15/2019,2,1943772527,864712787
518,EAST 105 ST,04/15/2019,2,23976406,22099361
560,GRAHAM AV,04/15/2019,2,38591946,22142108
602,GRAND ST,04/15/2019,2,18943736,16220277
644,HALSEY ST,04/15/2019,2,101873186,55159072
686,JEFFERSON ST,04/15/2019,2,26881527,12178267
728,LIVONIA AV,04/15/2019,2,14034333,8343158
770,LORIMER ST,04/15/2019,2,16369501,5330936
812,METROPOLITAN AV,04/15/2019,2,25244258,18587403
854,MONTROSE AV,04/15/2019,2,147489928,10467062
896,MORGAN AV,04/15/2019,2,6262487,2630024
938,MYRTLE-WYCKOFF,04/15/2019,2,1721555580,596155414
980,NEW LOTS,04/15/2019,2,17079318,21725532
1022,SUTTER AV,04/15/2019,2,3227880,2160126
1064,WILSON AV,04/15/2019,2,18920946,17051589
15,1 AV,04/15/2019,3,1413114309,1463266258
57,14 ST,04/15/2019,3,4597412620,3250879469
99,14 ST-UNION SQ,04/15/2019,3,704307081,367283253
141,3 AV,04/15/2019,3,25113287,26578234
183,6 AV,04/15/2019,3,1225771804,1213053417
225,8 AV,04/15/2019,3,187928169,76737252
267,ATLANTIC AV,04/15/2019,3,3456893,1422780
309,BEDFORD AV,04/15/2019,3,95358794,100058448
351,BROADWAY JCT,04/15/2019,3,62030569,58281155
393,BUSHWICK AV,04/15/2019,3,6640867,5676280
435,CANARSIE-ROCKAW,04/15/2019,3,95327341,23816050
477,DEKALB AV,04/15/2019,3,1943775540,864713172
519,EAST 105 ST,04/15/2019,3,23977014,22099720
561,GRAHAM AV,04/15/2019,3,38596354,22143021
603,GRAND ST,04/15/2019,3,18945734,16221788
645,HALSEY ST,04/15/2019,3,101875938,55159534
687,JEFFERSON ST,04/15/2019,3,26883955,12178634
729,LIVONIA AV,04/15/2019,3,14034821,8343514
771,LORIMER ST,04/15/2019,3,16371108,5331127
813,METROPOLITAN AV,04/15/2019,3,25246007,18588089
855,MONTROSE AV,04/15/2019,3,147492499,10467726
897,MORGAN AV,04/15/2019,3,6264782,2630913
939,MYRTLE-WYCKOFF,04/15/2019,3,1721562396,596156677
981,NEW LOTS,04/15/2019,3,17080034,21726050
1023,SUTTER AV,04/15/2019,3,3228543,2160543
1065,WILSON AV,04/15/2019,3,18922639,17051967
16,1 AV,04/15/2019,4,1413118802,1463270104
58,14 ST,04/15/2019,4,4597424904,3250887762
100,14 ST-UNION SQ,04/15/2019,4,704334083,367303503
142,3 AV,04/15/2019,4,25114569,26579399
184,6 AV,04/15/2019,4,1225771836,1213053895
226,8 AV,04/15/2019,4,187933969,76740242
268,ATLANTIC AV,04/15/2019,4,2532489,1068882
310,BEDFORD AV,04/15/2019,4,95363237,100061526
352,BROADWAY JCT,04/15/2019,4,62032164,58282780
394,BUSHWICK AV,04/15/2019,4,6641203,5676505
436,CANARSIE-ROCKAW,04/15/2019,4,95329162,23816591
478,DEKALB AV,04/15/2019,4,1943776864,864713756
520,EAST 105 ST,04/15/2019,4,23977640,22100528
562,GRAHAM AV,04/15/2019,4,38597858,22144065
604,GRAND ST,04/15/2019,4,18947320,16222816
646,HALSEY ST,04/15/2019,4,101877063,55160237
688,JEFFERSON ST,04/15/2019,4,26885277,12178957
730,LIVONIA AV,04/15/2019,4,14035405,8344150
772,LORIMER ST,04/15/2019,4,16371893,5331376
814,METROPOLITAN AV,04/15/2019,4,25247697,18589173
856,MONTROSE AV,04/15/2019,4,147493810,10468344
898,MORGAN AV,04/15/2019,4,6266155,2631550
940,MYRTLE-WYCKOFF,04/15/2019,4,1721565870,596158846
982,NEW LOTS,04/15/2019,4,17080840,21727165
1024,SUTTER AV,04/15/2019,4,3229249,2161202
1066,WILSON AV,04/15/2019,4,18923462,17052700
17,1 AV,04/15/2019,5,1413122176,1463273097
59,14 ST,04/15/2019,5,4597449047,3250899711
101,14 ST-UNION SQ,04/15/2019,5,704375118,367327618
143,3 AV,04/15/2019,5,25116176,26581136
185,6 AV,04/15/2019,5,1225772316,1213054715
227,8 AV,04/15/2019,5,187942236,76744472
269,ATLANTIC AV,04/15/2019,5,3457633,1423106
311,BEDFORD AV,04/15/2019,5,95368541,100066153
353,BROADWAY JCT,04/15/2019,5,62034091,58286521
395,BUSHWICK AV,04/15/2019,5,6641558,5676937
437,CANARSIE-ROCKAW,04/15/2019,5,95330671,23817415
479,DEKALB AV,04/15/2019,5,1943778158,864714466
521,EAST 105 ST,04/15/2019,5,23978093,22101706
563,GRAHAM AV,04/15/2019,5,38599568,22145478
605,GRAND ST,04/15/2019,5,18949130,16224007
647,HALSEY ST,04/15/2019,5,101878121,55161780
689,JEFFERSON ST,04/15/2019,5,26886956,12179476
731,LIVONIA AV,04/15/2019,5,14035888,8344810
773,LORIMER ST,04/15/2019,5,16372583,5331786
815,METROPOLITAN AV,04/15/2019,5,25249774,18591893
857,MONTROSE AV,04/15/2019,5,147495252,10469038
899,MORGAN AV,04/15/2019,5,6268019,2632188
941,MYRTLE-WYCKOFF,04/15/2019,5,1721569082,596163248
983,NEW LOTS,04/15/2019,5,17081402,21728389
1025,SUTTER AV,04/15/2019,5,3229777,2161880
1067,WILSON AV,04/15/2019,5,18924163,17054133
18,1 AV,04/16/2019,0,1413124060,1463275400
60,14 ST,04/16/2019,0,4597456259,3250902305
102,14 ST-UNION SQ,04/16/2019,0,704386061,367331274
144,3 AV,04/16/2019,0,25117235,26581579
186,6 AV,04/16/2019,0,1225772494,1213054882
228,8 AV,04/16/2019,0,187944522,76745237
270,ATLANTIC AV,04/16/2019,0,3457743,1423182
312,BEDFORD AV,04/16/2019,0,95370614,100068995
354,BROADWAY JCT,04/16/2019,0,62034726,58287700
396,BUSHWICK AV,04/16/2019,0,6641647,5677300
438,CANARSIE-ROCKAW,04/16/2019,0,95331110,23817725
480,DEKALB AV,04/16/2019,0,1943778620,864714990
522,EAST 105 ST,04/16/2019,0,23978264,22102096
564,GRAHAM AV,04/16/2019,0,38600002,22146548
606,GRAND ST,04/16/2019,0,18949520,16224820
